transaction_id,timestamp,amount,transaction_type,location,client_credit_score,transaction_frequency,customer_age,annual_income,account_balance,num_previous_loans,customer_tenure,num_dependents,education_level,marital_status,housing_type,fraud
592,2023-01-25 00:18:00,594.1051368440002,solicitud_credito,Region_A,351,1,69,49918.54048576091,43294.917080757565,5,10,0,1,soltero,familiar,0
593,2023-01-05 13:48:00,75.60298726946137,retiro,Region_B,631,1,90,31876.979300525494,18662.9046588083,5,25,3,2,casado,otro,0
594,2023-01-27 10:29:00,53.74679214596066,pago,Region_C,798,4,56,57911.307151555906,90888.26424816888,4,20,2,2,viudo,familiar,0
595,2023-01-19 14:30:00,189.9635942586142,pago,Region_B,617,3,39,81713.56790762892,75330.75771634412,6,26,1,4,soltero,propia,0
596,2023-01-18 13:29:00,26.097823542045713,transferencia,Region_A,709,3,86,37826.6710207236,1418.752841070814,10,30,1,2,soltero,propia,0
597,2023-01-20 13:38:00,27.40541271615877,pago,Region_A,622,2,85,67351.96458563651,6449.455613173194,6,12,3,2,viudo,alquilada,0
598,2023-01-20 22:30:00,46.61791177455423,solicitud_credito,Region_D,529,4,38,37905.914282976446,37905.41461981832,4,11,5,3,casado,otro,0
599,2023-01-11 18:05:00,26.181009977816682,retiro,Region_D,643,2,22,57869.47430049042,78010.54868869658,9,4,3,4,soltero,propia,0
600,2023-01-15 08:12:00,82.32714387273576,pago,Region_D,670,0,78,60790.10875154828,27595.428659318542,2,19,1,2,casado,otro,0
601,2023-01-04 07:08:00,14.443647346124925,retiro,Region_B,591,0,28,74824.90228945737,99076.2778500475,8,13,2,3,casado,propia,0
602,2023-01-15 17:53:00,38.593637038109584,pago,Region_C,736,1,84,33767.17727528012,91908.10578477125,6,8,2,2,divorciado,alquilada,0
603,2023-01-07 13:15:00,244.69717453431983,transferencia,Region_C,546,2,85,45759.68284611839,86463.28957969675,1,23,2,4,soltero,otro,0
604,2023-01-03 13:49:00,52.632085754168656,solicitud_credito,Region_D,518,3,26,38993.5652428075,914.3198459457658,2,12,3,4,divorciado,familiar,0
605,2023-01-22 01:55:00,137.92540682180447,transferencia,Region_C,833,2,68,64287.635809180276,96401.28971083029,10,9,2,1,viudo,familiar,0
606,2023-01-10 02:36:00,12.043150542815996,retiro,Region_A,818,2,77,62871.58936791132,59142.76165441694,8,7,1,3,casado,alquilada,0
607,2023-01-18 16:30:00,28.44400111390748,solicitud_credito,Region_A,771,1,62,53841.91388388048,59130.93364088002,3,20,1,1,soltero,familiar,0
608,2023-01-30 09:44:00,164.68574788683475,solicitud_credito,Region_D,649,3,77,48487.47664678241,9865.009672788805,4,30,1,4,divorciado,propia,0
609,2023-01-30 19:18:00,143.96653336063216,transferencia,Region_D,343,3,75,67698.05310563982,60943.06546652334,0,12,1,3,casado,propia,0
610,2023-01-28 06:58:00,48.80143221608663,pago,Region_D,364,2,71,24923.25866004372,52868.75145125205,3,26,2,1,casado,propia,0
611,2023-01-30 19:56:00,308.77796269070626,transferencia,Region_C,545,3,66,52783.36000852746,541426.2761338553,8,30,1,2,viudo,familiar,1
612,2023-01-11 04:43:00,241.51158740582295,retiro,Region_B,370,1,30,70521.65197729511,191430.5297352923,8,0,5,3,divorciado,alquilada,0
613,2023-01-01 08:24:00,327.8115055076779,pago,Region_D,457,5,38,22781.34689553533,54314.24114420371,1,2,2,4,divorciado,alquilada,0
614,2023-01-24 14:22:00,55.84671556947076,transferencia,Region_C,774,3,38,41746.65254872509,7233.123366423755,1,23,3,3,casado,otro,0
615,2023-01-24 19:39:00,21.999050699410734,transferencia,Region_D,324,5,44,40996.17614115862,2138.658362683954,8,11,1,3,divorciado,familiar,0
616,2023-01-20 10:56:00,98.52621011583726,pago,Region_B,522,6,86,41986.62092343919,21317.863974603955,1,16,1,1,soltero,alquilada,0
617,2023-01-17 15:20:00,115.44627668804681,pago,Region_D,459,1,72,85529.63189892116,80169.48581327345,5,24,1,4,divorciado,propia,0
618,2023-01-24 07:51:00,13.403641664256707,pago,Region_A,374,3,82,7753.43490160002,60354.00396867366,4,21,1,4,divorciado,propia,0
619,2023-01-13 00:32:00,154.4038984814428,transferencia,Region_D,437,4,33,40957.81263447576,89430.69605448982,10,30,3,4,casado,otro,0
620,2023-01-27 05:57:00,1.8225296092520233,pago,Region_A,778,2,39,60846.25998039818,38898.86747793673,1,16,1,3,soltero,propia,0
621,2023-01-02 11:05:00,65.9187179714231,pago,Region_A,602,3,37,66140.79823611066,34984.41004323327,6,28,2,3,viudo,familiar,0
622,2023-01-26 06:35:00,40.199552332698026,pago,Region_C,686,4,66,71221.18211372221,70004.90084391371,8,26,1,4,soltero,familiar,0
623,2023-01-16 18:20:00,134.82399428205994,solicitud_credito,Region_C,771,5,89,21398.894204462376,40707.97320645109,1,11,1,3,soltero,alquilada,0
624,2023-01-25 01:00:00,37.507276125732034,retiro,Region_A,633,4,63,73948.4042743184,38122.29565310169,1,23,2,3,divorciado,familiar,0
625,2023-01-27 03:58:00,175.33493505621544,pago,Region_A,608,3,66,72128.97334915298,46604.85435906452,4,4,0,4,casado,familiar,0
626,2023-01-15 06:39:00,90.37533759529778,retiro,Region_D,827,4,83,34445.6583224185,11472.852164655955,6,6,2,3,viudo,familiar,0
627,2023-01-20 02:29:00,157.93615827838053,pago,Region_D,839,2,79,31787.23287177844,20282.65395494888,0,17,4,1,casado,propia,0
628,2023-01-20 08:20:00,454.1316696896133,pago,Region_A,462,3,80,25884.880821709048,60332.21810678992,3,25,5,1,casado,familiar,0
629,2023-01-08 15:23:00,113.68075664798647,solicitud_credito,Region_C,354,1,49,5332.374587502178,60845.54023914076,8,25,1,4,divorciado,otro,0
630,2023-01-16 02:12:00,419.63983087154395,solicitud_credito,Region_D,754,6,30,89812.662144887,59024.07661177006,0,15,2,1,divorciado,alquilada,0
631,2023-01-18 22:26:00,2.9260263538014555,pago,Region_D,604,2,59,51140.50771686336,19980.15796496154,6,6,0,1,casado,propia,0
632,2023-01-22 01:54:00,41.27012083730524,pago,Region_D,401,4,27,14220.512207538966,43557.83469921446,4,18,2,2,casado,propia,0
633,2023-01-10 14:43:00,11.41246583192731,pago,Region_C,687,5,64,4651.715592806482,92100.69455435475,2,14,1,3,soltero,familiar,0
634,2023-01-05 07:10:00,30.422472592436296,retiro,Region_A,507,2,86,30046.01059172282,86095.16760688154,4,4,2,3,viudo,propia,0
635,2023-01-13 06:00:00,182.56548775653445,pago,Region_D,614,3,77,40736.25937556017,55748.52687194799,4,8,5,3,viudo,otro,0
636,2023-01-27 16:13:00,3.285719926302555,retiro,Region_C,348,2,78,64129.25450362684,90083.77089742734,2,20,1,3,viudo,propia,0
637,2023-01-30 09:56:00,73.43503638325559,solicitud_credito,Region_C,817,3,75,70529.28562906443,67501.04889723158,20,20,6,1,casado,alquilada,0
638,2023-01-29 08:21:00,83.73148411991997,retiro,Region_C,447,1,42,55494.32030131678,41225.98840630881,8,8,3,3,soltero,propia,0
639,2023-01-03 07:30:00,82.36002228492268,pago,Region_C,510,2,88,51198.57862167043,77641.94580033899,9,14,3,4,divorciado,otro,0
640,2023-01-14 06:07:00,64.49230314482571,solicitud_credito,Region_D,671,6,79,55587.460214855855,30202.1017795173,1,1,2,2,divorciado,alquilada,0
641,2023-01-29 18:30:00,156.352313904973,transferencia,Region_A,346,2,78,74693.36368920705,85465.48879872666,10,21,2,2,viudo,alquilada,0
642,2023-01-18 00:24:00,14.334289928633659,solicitud_credito,Region_A,798,2,62,51452.9879222635,32950.13035712755,0,24,6,1,viudo,alquilada,0
643,2023-01-05 22:34:00,37.190028566805076,transferencia,Region_C,454,2,44,59654.44931493045,79455.75799474376,7,1,1,2,viudo,otro,0
644,2023-01-10 06:03:00,95.63995782584723,retiro,Region_A,529,7,69,26865.287988584045,28130.551933921954,10,15,3,1,casado,familiar,0
645,2023-01-24 16:41:00,117.42566237504218,solicitud_credito,Region_D,599,0,76,53753.965238620214,91691.61541872703,2,12,2,1,divorciado,alquilada,0
646,2023-01-08 14:55:00,51.77636895398423,solicitud_credito,Region_A,457,4,60,119327.40572673542,18484.844632788954,1,13,3,2,soltero,otro,0
647,2023-01-08 15:43:00,208.24160678174945,solicitud_credito,Region_A,546,5,45,57505.85978680697,718994.5883783575,9,13,1,3,viudo,familiar,0
648,2023-01-15 21:27:00,53.698720077867776,retiro,Region_B,450,4,38,42767.17830152499,40867.9291704808,0,1,0,2,casado,otro,0
649,2023-01-18 07:33:00,51.54632515374416,pago,Region_A,598,4,51,57322.6495705695,1845.9899041505578,6,0,3,1,divorciado,propia,0
650,2023-01-17 15:19:00,3.6879009030667023,retiro,Region_A,353,2,64,34192.734727103336,33184.903993611915,6,30,0,3,viudo,familiar,0
651,2023-01-01 11:07:00,80.10472207372163,solicitud_credito,Region_C,522,5,44,29630.428849429023,20264.296929771343,3,19,2,1,divorciado,familiar,0
652,2023-01-21 15:03:00,123.33358379556132,pago,Region_C,766,2,32,33390.442531617184,55523.75073292779,4,17,2,3,soltero,otro,0
653,2023-01-07 11:37:00,12.153299191829893,solicitud_credito,Region_B,785,4,22,34495.941054875846,25987.27731925141,9,10,2,3,casado,propia,0
654,2023-01-26 08:07:00,36.44663123846971,solicitud_credito,Region_D,743,2,81,55920.08533910806,7261.907236576515,0,7,1,2,casado,familiar,0
655,2023-01-14 06:49:00,151.98575429712955,transferencia,Region_B,437,2,34,65177.81506451567,95308.91420051301,2,14,0,4,casado,propia,0
656,2023-01-28 22:51:00,45.557925913789695,solicitud_credito,Region_A,591,7,25,52667.95001160042,84513.27678216073,0,4,2,4,viudo,otro,0
657,2023-01-23 04:01:00,27.654757440740653,retiro,Region_A,509,8,74,52279.84330225574,4533.800696736401,8,16,2,4,soltero,otro,0
658,2023-01-24 03:07:00,111.53536369731516,retiro,Region_D,510,5,74,52281.74570047845,27141.40797047766,9,22,0,4,soltero,propia,0
659,2023-01-19 23:55:00,21.910020874168225,retiro,Region_D,687,6,65,71649.70935041273,63047.6739787071,0,24,1,1,viudo,familiar,0
660,2023-01-27 04:52:00,226.0032624606227,pago,Region_C,695,20,35,28802.710805755974,32136.0801125679,6,3,1,4,soltero,otro,0
661,2023-01-04 08:35:00,11.160038323110019,transferencia,Region_A,423,6,59,54784.48763060069,28180.33816544956,4,17,1,4,divorciado,propia,0
662,2023-01-14 23:59:00,122.6047338210179,transferencia,Region_A,423,1,86,53338.711917756016,59586.12208921078,3,28,2,4,soltero,propia,0
663,2023-01-27 22:50:00,69.22449902288093,solicitud_credito,Region_A,367,4,71,67599.91691488161,19434.246697501247,3,12,3,1,viudo,propia,0
664,2023-01-28 20:00:00,203.9679147546756,solicitud_credito,Region_A,774,1,33,34086.347483742014,64852.686965185545,3,17,0,1,divorciado,alquilada,0
665,2023-01-27 10:48:00,13.489814452022127,transferencia,Region_A,657,2,34,81654.76888418433,8930.749743702505,8,28,3,2,viudo,familiar,0
666,2023-01-10 04:16:00,113.28774466008073,pago,Region_A,755,3,61,47837.39199539539,32495.298312595623,5,22,6,3,viudo,alquilada,0
667,2023-01-25 16:27:00,84.87597531885226,retiro,Region_A,645,1,50,25647.68892345797,11558.056940316641,9,14,1,2,soltero,propia,0
668,2023-01-22 20:31:00,65.40998328952196,solicitud_credito,Region_A,820,3,28,39655.801617470956,296602.76465531765,9,10,1,4,viudo,propia,0
669,2023-01-13 00:28:00,67.61077073243071,transferencia,Region_C,797,3,57,64130.187275741686,68280.14042126083,10,9,3,3,soltero,familiar,0
670,2023-01-20 02:52:00,128.0051297496824,pago,Region_B,627,4,54,46040.843780726944,76389.42106251809,5,2,1,1,viudo,propia,0
671,2023-01-24 20:29:00,277.64626953502585,retiro,Region_A,629,4,45,35711.65879832869,14500.141399996002,0,21,1,3,divorciado,otro,0
672,2023-01-04 23:13:00,9.568707585167079,solicitud_credito,Region_C,726,4,47,77428.42587118095,74622.19157571367,6,26,1,1,casado,propia,0
673,2023-01-04 08:04:00,1.9695333615083213,retiro,Region_A,742,1,63,61200.285169277406,8428.63173550441,7,8,1,1,divorciado,propia,0
674,2023-01-08 00:56:00,163.8376588271973,retiro,Region_D,394,3,60,45347.76019895897,21654.73001675858,1,15,2,1,soltero,familiar,0
675,2023-01-01 00:09:00,11.447906079207737,transferencia,Region_A,750,3,25,54816.300120441236,50032.66501391884,3,12,2,1,divorciado,familiar,0
676,2023-01-14 08:55:00,431.9750376556526,transferencia,Region_B,150,3,60,67992.45002642249,97126.52776877543,4,28,2,3,casado,alquilada,0
677,2023-01-17 12:33:00,96.58703611060871,retiro,Region_C,786,0,50,73586.95837785096,97355.72659177003,6,21,2,2,viudo,familiar,0
678,2023-01-21 12:28:00,105.23006084158378,retiro,Region_D,304,3,72,38509.4762720067,47834.55919104492,2,6,0,3,soltero,propia,0
679,2023-01-27 07:32:00,22.175913872821585,solicitud_credito,Region_D,670,2,75,65013.22209318194,80498.68808789183,7,3,2,2,viudo,propia,0
680,2023-01-01 16:55:00,27.484786475940908,pago,Region_A,487,4,38,88010.73590210441,55335.7699400422,1,30,1,4,divorciado,otro,0
681,2023-01-20 05:52:00,107.69006115302126,pago,Region_B,325,3,64,37653.82219053203,75169.75622235412,8,28,3,4,viudo,otro,0
682,2023-01-25 06:41:00,240.49150713080283,retiro,Region_B,461,4,68,58057.35444253314,65308.55497537531,10,13,1,1,divorciado,propia,0
683,2023-01-06 20:15:00,403.93198457583696,transferencia,Region_A,429,1,46,59475.209128682356,69716.95642890195,4,6,3,2,divorciado,familiar,0
684,2023-01-17 13:13:00,22.068525868192566,pago,Region_A,832,3,33,46913.33070509364,439608.88087810663,3,9,0,4,casado,propia,0
685,2023-01-03 21:18:00,14.400851242021067,retiro,Region_C,709,4,85,32387.123899664064,83311.67753696353,4,30,3,2,soltero,alquilada,1
686,2023-01-15 02:29:00,5.805437036528445,transferencia,Region_C,372,3,86,32345.33993279912,44565.45354689758,9,10,2,2,divorciado,alquilada,0
687,2023-01-05 20:10:00,202.7206029345153,solicitud_credito,Region_A,532,3,36,45871.48139590593,70576.80319933286,3,1,2,4,divorciado,propia,0
688,2023-01-05 19:38:00,34.91530854028216,pago,Region_A,405,6,56,33628.995913314655,87024.77427615973,5,7,5,3,viudo,familiar,0
689,2023-01-15 16:48:00,0.1813677588573503,solicitud_credito,Region_D,308,2,87,21875.405824846654,65557.83764533937,9,12,3,1,viudo,propia,0
690,2023-01-15 03:44:00,25.336836108719407,transferencia,Region_B,349,1,47,25238.744013647734,50976.50167850122,4,30,3,4,casado,alquilada,0
691,2023-01-13 12:17:00,41.618397055671814,retiro,Region_C,821,2,45,39551.96035074709,52831.7157965084,10,17,2,2,casado,otro,0
692,2023-01-08 04:24:00,470.89951586052797,solicitud_credito,Region_A,741,4,80,46396.15940581217,70881.59614096851,3,20,0,2,viudo,familiar,0
693,2023-01-28 19:14:00,74.13748500590422,retiro,Region_A,335,5,30,38282.57376877433,9216.173013563033,4,3,0,2,soltero,otro,0
694,2023-01-07 01:02:00,22.90534146996786,pago,Region_C,501,4,84,31970.995320138565,63655.48190339736,1,13,2,3,casado,alquilada,0
695,2023-01-01 06:24:00,40.769510978484455,solicitud_credito,Region_D,417,1,81,69825.94652924809,37492.88628790385,9,3,2,1,casado,otro,0
696,2023-01-01 06:44:00,40.093690723740615,pago,Region_D,468,1,75,28067.313341383375,13522.436041057028,1,29,3,4,viudo,propia,0
697,2023-01-29 10:23:00,1.992289592059979,pago,Region_A,811,3,85,50419.527129769296,91253.20504160946,8,21,1,4,soltero,familiar,0
698,2023-01-21 06:29:00,14.52374177652044,pago,Region_B,529,3,27,73820.45786852212,49762.736849021705,4,13,2,2,soltero,propia,0
699,2023-01-09 20:43:00,118.80878400901562,pago,Region_B,449,1,68,52726.5673693016,45698.877422596626,7,14,2,1,casado,propia,0
700,2023-01-13 18:24:00,12.811862420276455,pago,Region_A,507,2,87,95012.37114733682,54240.41491740332,8,4,1,1,viudo,familiar,0
701,2023-01-23 15:26:00,26.231882508782974,transferencia,Region_C,360,5,18,59883.74859596854,62254.388206228636,0,17,2,1,viudo,familiar,0
702,2023-01-07 20:20:00,43.19178651409364,solicitud_credito,Region_B,416,1,18,45174.311891280966,19463.39868577508,2,30,3,4,viudo,propia,0
703,2023-01-27 21:57:00,141.7722881545063,retiro,Region_C,538,1,24,40497.346451789876,62549.15937912768,9,2,1,1,casado,alquilada,0
704,2023-01-11 11:46:00,87.3233552923896,retiro,Region_C,347,2,21,63948.65765871323,35245.09227590215,9,20,0,1,viudo,alquilada,0
705,2023-01-17 08:54:00,116.79623185346348,transferencia,Region_C,747,6,33,186370.74506973376,71474.20873635447,7,3,3,4,soltero,alquilada,0
706,2023-01-17 08:04:00,83.70460165583958,retiro,Region_D,767,3,88,60122.28998578801,77186.65029397857,1,21,3,4,casado,propia,0
707,2023-01-03 12:36:00,115.07241028627837,retiro,Region_B,592,2,42,36571.94751705002,748.4265113173572,9,21,2,2,soltero,familiar,0
708,2023-01-08 13:56:00,0.2846200251865741,retiro,Region_D,724,2,5,44148.73306425706,71633.99792854527,7,8,1,1,divorciado,propia,0
709,2023-01-04 08:09:00,267.2173694320594,solicitud_credito,Region_B,816,2,26,22074.811895416926,35250.436706780405,9,12,2,2,soltero,alquilada,0
710,2023-01-23 08:41:00,11.75683184439314,retiro,Region_A,504,0,28,48045.4582182158,30371.388087106166,10,30,4,1,soltero,otro,0
711,2023-01-10 08:16:00,52.12954010692323,solicitud_credito,Region_C,479,3,88,57070.95559197775,37289.77073073862,10,14,1,4,casado,otro,0
712,2023-01-27 22:05:00,147.4200845121302,retiro,Region_B,828,3,70,36571.73767061925,57563.83345255296,0,0,2,4,viudo,otro,0
713,2023-01-25 04:16:00,57.133798169260665,retiro,Region_B,389,1,56,42370.533175899145,11454.60630291092,5,24,4,4,soltero,familiar,0
714,2023-01-12 21:00:00,293.4497046054277,solicitud_credito,Region_A,799,3,20,43889.51421945554,69825.054566894,5,15,1,4,casado,propia,0
715,2023-01-16 05:49:00,63.03394347855007,transferencia,Region_D,407,3,88,56754.96600997645,44516.70879922811,8,26,0,3,soltero,propia,0
716,2023-01-04 03:44:00,2078.956903957042,retiro,Region_B,489,4,20,26627.398538016834,15983.78645433256,4,19,1,1,divorciado,alquilada,0
717,2023-01-27 05:04:00,166.50992241147293,pago,Region_B,479,3,29,38555.149642933466,50937.94693073437,7,13,1,1,divorciado,propia,0
718,2023-01-30 17:03:00,396.25956542106616,pago,Region_D,319,5,5,24140.877320211475,57409.655550179414,10,28,1,4,divorciado,alquilada,0
719,2023-01-19 12:17:00,261.11201624003917,transferencia,Region_D,658,5,88,44094.046047757656,34628.9773333042,9,8,3,3,casado,familiar,0
720,2023-01-26 03:07:00,228.39972690853378,pago,Region_B,306,2,40,56368.60973933292,89963.37465954019,6,11,0,1,divorciado,propia,0
721,2023-01-06 00:39:00,131.52930458464797,solicitud_credito,Region_D,621,10,55,60252.14460930415,69722.8696718805,6,7,2,1,soltero,otro,0
722,2023-01-11 01:29:00,45.728192993579995,retiro,Region_A,567,3,59,62146.06668649358,66132.13764640604,0,21,2,1,casado,alquilada,0
723,2023-01-30 22:45:00,11.218980287256226,retiro,Region_A,726,3,22,40581.723218615385,5334.43116357174,7,19,3,2,casado,propia,0
724,2023-01-20 19:38:00,116.68217065562483,retiro,Region_C,595,3,58,70388.63592283218,50162.96797161295,5,27,1,3,viudo,propia,0
725,2023-01-23 06:09:00,384.6894720952273,retiro,Region_B,812,0,70,87045.6282214905,85078.74385187445,1,3,2,1,divorciado,familiar,0
726,2023-01-26 18:51:00,1296.8355850064017,pago,Region_A,686,3,79,45053.959161167215,66830.0890767429,2,3,2,4,soltero,familiar,0
727,2023-01-30 19:44:00,264.1270947743738,pago,Region_A,563,2,41,51828.61009138352,23284.893964303956,6,19,1,1,soltero,otro,0
728,2023-01-06 20:27:00,163.11964874225575,pago,Region_A,389,0,45,44834.798700948144,86121.73719181189,8,17,2,2,divorciado,familiar,0
729,2023-01-29 17:08:00,17.80682251868802,solicitud_credito,Region_C,787,4,26,42729.06421759016,36954.22347806886,4,25,2,2,divorciado,propia,0
730,2023-01-17 20:45:00,28.662099638053913,pago,Region_D,560,4,78,36965.89082651131,91502.02625031976,1,27,3,2,divorciado,alquilada,0
731,2023-01-27 03:06:00,41.83461158727456,pago,Region_C,787,3,70,60020.509468872435,51226.62950013819,9,17,0,3,divorciado,alquilada,0
732,2023-01-30 17:28:00,18.423592122641814,retiro,Region_C,640,3,34,72928.82988302088,78661.13275351508,0,20,0,3,divorciado,otro,0
733,2023-01-16 22:08:00,87.14400617912152,pago,Region_C,628,4,82,23810.739717069184,61195.367801833825,1,10,3,3,viudo,alquilada,0
734,2023-01-14 07:58:00,370.70647746620307,transferencia,Region_C,700,3,26,61686.16375149374,29138.244814984395,5,21,1,1,casado,otro,0
735,2023-01-14 17:18:00,143.3213377410767,transferencia,Region_B,656,6,87,33268.16101766877,65382.013115569614,8,30,5,4,divorciado,familiar,0
736,2023-01-11 14:14:00,55.058351288938645,retiro,Region_B,798,4,32,57626.68602321226,956.6329030054277,1,9,1,2,divorciado,familiar,0
